0.689732591	0.69922355	0.320823907	0.049363458	0.017993663	0.08434801	0.876409276	0.458207927	0.221941033	0.993719779	0.274084328	0.142093143	0.245803228	0.254075827	0.755055766	0.253858647	0.629938093	0.358911521	0.221827034	0.292077572	0.209659907	0.5699253	0.403801568	0.091718043	0.813240885	0.551166618	0.791833288	0.954083364	0.601130817	0.976947248	0.327948049	0.857533111
0.969849483	0.218964572	0.95322539	0.715182386	0.115684727	0.392292815	0.439989344	0.010524206	0.931786168	0.768502692	0.672931705	0.152096975	0.367410644	0.086597868	0.760907205	0.878919249	0.896894641	0.503745289	0.973170006	0.681319682	0.24691525	0.89633552	0.445768269	0.759040644	0.425728764	0.57873472	0.91899216	0.599863575	0.994902907	0.325633569	0.250151193	0.321030134
0.799215378	0.770067207	0.109493139	0.677668941	0.224122254	0.448532323	0.307116535	0.235281659	0.456515874	0.441617981	0.231610416	0.859931693	0.517063979	0.756140845	0.060252647	0.956954888	0.823387692	0.39808319	0.520621236	0.025227825	0.498838355	0.212911428	0.95043052	0.986001028	0.870795007	0.272014773	0.681294163	0.223040023	0.653085849	0.22548009	0.008238296	0.76188974
0.990474684	0.627066029	0.321654205	0.9877572	0.700513726	0.562333606	0.053350125	0.948042199	0.757456194	0.895807645	0.49995612	0.516142547	0.942166551	0.840900371	0.082164711	0.778364523	0.273657337	0.944395482	0.081413005	0.613493271	0.090562357	0.36963332	0.480149849	0.681437386	0.257471264	0.614391599	0.4665584	0.056534882	0.485055766	0.955164037	0.060737401	0.385368701
0.045627097	0.822922306	0.924586399	0.886789347	0.449369596	0.628191481	0.800673961	0.129460146	0.205506181	0.021504124	0.917284697	0.846283588	0.856709286	0.835028248	0.648590515	0.905613776	0.177417748	0.909811435	0.643448218	0.407496291	0.837576562	0.631812948	0.61386264	0.915931829	0.043484586	0.150379471	0.182748388	0.476529776	0.425806701	0.526606221	0.804906965	0.788839001
0.843287862	0.643567277	0.744245423	0.110307717	0.494410692	0.323211874	0.556397624	0.381764652	0.053615755	0.252954645	0.049618047	0.2132513	0.912461426	0.244122664	0.988018224	0.479611116	0.432127993	0.585199004	0.378470242	0.661269801	0.47251864	0.110898512	0.530824963	0.041800285	0.067370496	0.47483373	0.637078495	0.229027403	0.233327014	0.103665254	0.154416659	0.800316841
0.261311188	0.40655825	0.220937139	0.316314875	0.302162329	0.340177278	0.815206027	0.184119504	0.636402552	0.32296371	0.17644838	0.85931009	0.76324706	0.311745334	0.905517392	0.195413677	0.039582203	0.630746555	0.174001602	0.023879587	0.794837458	0.416809136	0.685487061	0.336762472	0.917099035	0.907177739	0.9468178	0.769763812	0.406532926	0.587993325	0.211922619	0.453790442
0.952383991	0.498007538	0.292246045	0.456740995	0.735252578	0.474639517	0.72271942	0.542851489	0.05381981	0.325248707	0.086924273	0.171371849	0.445804782	0.626545946	0.750761718	0.992311281	0.56567913	0.177829244	0.776514406	0.23088706	0.932704485	0.905043826	0.715531295	0.485374333	0.833581405	0.922829773	0.26396215	0.019504885	0.467797827	0.903428648	0.976007678	0.599831184
0.839205483	0.572908925	0.229030331	0.794171187	0.128409355	0.256099315	0.843281602	0.225552207	0.591918346	0.84041264	0.48406852	0.090270335	0.035855926	0.904741464	0.782192668	0.158026718	0.161451731	0.983492535	0.365597601	0.849197415	0.468115094	0.841354227	0.213256562	0.799103151	0.073435583	0.998419538	0.967788314	0.257892367	0.224315921	0.58507906	0.719663435	0.392359054
0.648175354	0.707484237	0.564280845	0.536988496	0.591716571	0.910998811	0.790279602	0.059381067	0.655421448	0.79018269	0.353912332	0.369620186	0.395769942	0.362767435	0.564029728	0.82825058	0.812606801	0.419691159	0.349928115	0.352164891	0.806595981	0.934992233	0.60584999	0.801434109	0.793378299	0.505597927	0.285424181	0.450698839	0.503079113	0.889816884	0.849151537	0.030156025
0.544901395	0.797337455	0.549624186	0.490051372	0.116845351	0.608809627	0.062333522	0.388414288	0.522827693	0.935531192	0.728049141	0.999405497	0.095681016	0.687555884	0.861782192	0.429233157	0.641682297	0.189108936	0.630675356	0.79597407	0.689707786	0.275189695	0.61153403	0.894732015	0.067721685	0.194603537	0.875420256	0.263925479	0.1432622	0.48877151	0.506504924	0.395405054
0.96726869	0.068378184	0.622625386	0.20470664	0.662331519	0.734074508	0.430476227	0.012769848	0.582610683	0.494492664	0.67328356	0.312727973	0.272203945	0.125104715	0.28301936	0.774316028	0.987158471	0.36697511	0.426560493	0.197220678	0.613447831	0.968127559	0.414875174	0.519797144	0.670123267	0.37861348	0.920437479	0.850568024	0.005209936	0.365654416	0.709240501	0.125829376
0.224646693	0.904683497	0.627781203	0.781728103	0.085501333	0.371121125	0.261117852	0.343446891	0.949642207	0.860249313	0.819916898	0.275958287	0.842425467	0.008433178	0.806608234	0.980889933	0.106960325	0.298370561	0.481311028	0.805581429	0.436489113	0.242084045	0.289918391	0.263094692	0.914545833	0.843482181	0.672766959	0.422924991	0.913710753	0.908884875	0.131626083	0.419587413
0.477045583	0.151952423	0.096429389	0.968474	0.646587784	0.399527452	0.724010993	0.594520032	0.056479297	0.592849615	0.751034824	0.624272466	0.596361185	0.243333003	0.735395878	0.981831241	0.222503164	0.725480973	0.385144247	0.825184205	0.134585751	0.194081081	0.205598388	0.17298634	0.532307272	0.116589928	0.555637335	0.484040313	0.316647969	0.140168012	0.573941626	0.530455645
0.719060645	0.160707951	0.435733265	0.281726993	0.90129412	0.619937109	0.074203289	0.794868869	0.379812093	0.530548609	0.258536234	0.711464366	0.990378097	0.77869258	0.625519528	0.029381046	0.263174739	0.475066926	0.094362272	0.19867847	0.132648428	0.486269578	0.320809386	0.61585786	0.925266437	0.870586582	0.733087232	0.776978293	0.465824552	0.902500802	0.849762189	0.064023645
0.148691986	0.449150253	0.959321378	0.304938432	0.301030093	0.141010684	0.660106022	0.298671666	0.452083392	0.665793334	0.095467104	0.946904391	0.546851651	0.73363039	0.754310154	0.354339923	0.913576517	0.608999589	0.962274759	0.847739567	0.33074599	0.333998168	0.153616103	0.707092419	0.075531433	0.762298448	0.897264178	0.712859567	0.902147033	0.240819807	0.050069111	0.837245713
0.693958589	0.752132958	0.321143577	0.461029356	0.951532937	0.899798858	0.830667319	0.693261112	0.606994971	0.519336291	0.863682268	0.926203806	0.04461401	0.857933146	0.466884065	0.547499464	0.548621262	0.03735944	0.984536804	0.657277218	0.655167045	0.141876159	0.962058109	0.102284506	0.908110226	0.67267284	0.195174433	0.495518903	0.740554148	0.41018473	0.515841251	0.592966324
0.653984829	0.353426705	0.526592625	0.253836968	0.707271932	0.744204692	0.480215438	0.383454537	0.171246081	0.478301419	0.041327662	0.09780623	0.880247233	0.849944264	0.633104506	0.559116397	0.84975665	0.574020792	0.124522239	0.903430212	0.675974645	0.609643677	0.04803286	0.061905189	0.750103284	0.814434428	0.200079749	0.846789592	0.335497529	0.132510217	0.106105302	0.166730747
0.076723816	0.981111218	0.365800314	0.965417238	0.167630017	0.658615088	0.31307344	0.199069216	0.111219247	0.097383734	0.980239537	0.428193489	0.735101501	0.400106136	0.303898187	0.670883462	0.316510404	0.878194752	0.080244193	0.9502611	0.499986334	0.368725863	0.148329399	0.647551972	0.096706082	0.266265086	0.116438372	0.014983867	0.248376067	0.432454881	0.651345994	0.280708231
0.867437094	0.418022795	0.2607766	0.849839805	0.985600624	0.802010161	0.412079313	0.329057409	0.767566029	0.171752068	0.153330243	0.866939924	0.979081628	0.025600154	0.746493747	0.005215632	0.409402483	0.004678187	0.814018038	0.379335944	0.085433087	0.469801217	0.039206953	0.916011742	0.234590867	0.45917563	0.978551802	0.702316795	0.763382072	0.050952473	0.425977214	0.346770697
0.26139266	0.418881401	0.226498742	0.609518806	0.412101079	0.973550007	0.304690491	0.167890633	0.475936277	0.613890876	0.332423418	0.64579944	0.033602069	0.690818178	0.683597361	0.623302074	0.424082255	0.289308782	0.782729719	0.46803766	0.047199335	0.64200988	0.583055567	0.809285397	0.640224096	0.369060826	0.263482934	0.637137472	0.498001923	0.202580861	0.436192837	0.534335948
0.66289503	0.969803448	0.393909642	0.615552437	0.193806621	0.634509989	0.845359557	0.021201128	0.156849785	0.385178431	0.368050274	0.660089295	0.434761396	0.978756727	0.445987094	0.451921345	0.234667535	0.816579008	0.040643952	0.512847212	0.323883046	0.363811665	0.42864062	0.272434343	0.238135427	0.214236602	0.77105226	0.515149012	0.543659068	0.229658941	0.018696891	0.921557046
0.656208515	0.277027026	0.423930607	0.472899116	0.249909752	0.648068615	0.7974604	0.925774518	0.225291684	0.509484731	0.84477083	0.817200122	0.261721201	0.561315869	0.884920709	0.558189262	0.638531524	0.564115235	0.710716919	0.050467288	0.741001939	0.526219577	0.915048284	0.043682042	0.206750507	0.820353931	0.069785997	0.449439699	0.152944342	0.213714268	0.286055312	0.952968022
0.474771292	0.632634109	0.777446751	0.148382717	0.286989807	0.644929871	0.2984109	0.430268329	0.527407092	0.314642631	0.614277355	0.63923292	0.897790098	0.152538713	0.895415334	0.361246972	0.536977237	0.604958104	0.167258167	0.081473606	0.600289675	0.96811794	0.62457807	0.691389772	0.992805051	0.17121016	0.577686166	0.127979163	0.323518633	0.803500655	0.831913345	0.356703351
0.965529988	0.701659998	0.749284973	0.257127605	0.61248917	0.345960317	0.153589568	0.683019197	0.15070747	0.414813647	0.426778843	0.856370417	0.222957742	0.934089439	0.495730499	0.931265164	0.825885628	0.281890571	0.069425307	0.324463811	0.91046189	0.812176253	0.834348829	0.633096315	0.909744461	0.290696125	0.335295921	0.370215702	0.018032728	0.895040156	0.779438468	0.089947472
0.688972105	0.168616468	0.21180992	0.094005407	0.063657673	0.313428832	0.344056077	0.394321811	0.525001665	0.905664801	0.390281827	0.254859981	0.88010449	0.513267152	0.383486539	0.650932395	0.429170527	0.99704992	0.710091893	0.519102831	0.028940955	0.995189272	0.585054753	0.425220085	0.339806656	0.439217718	0.846660481	0.364416897	0.754520442	0.648100049	0.030376057	0.046012018
0.765085636	0.931263973	0.221002593	0.693861099	0.017605553	0.242372263	0.883669341	0.140234658	0.699014949	0.292319062	0.415014896	0.225379578	0.811601137	0.848067826	0.143463732	0.418971031	0.608364213	0.497171206	0.301440999	0.643501991	0.318028307	0.860820066	0.604599314	0.170123539	0.239891275	0.111411594	0.767102349	0.632077668	0.685351802	0.145920612	0.367614293	0.927885801
0.962822625	0.393314194	0.930897335	0.97418106	0.799977772	0.623000217	0.517077246	0.8909599	0.203369074	0.943791422	0.755126057	0.571110521	0.644424352	0.637612327	0.924111901	0.31211158	0.134602021	0.86509102	0.06746398	0.728459227	0.361830011	0.182102624	0.072234242	0.448462525	0.9401245	0.459351705	0.688610567	0.833161535	0.773380912	0.969031111	0.356766239	0.932359932
0.710664154	0.367194349	0.650179562	0.071343238	0.624754771	0.598786001	0.225877068	0.882888286	0.142735406	0.799136223	0.762834885	0.321988512	0.791498615	0.878466782	0.607101516	0.306720476	0.689127157	0.269078189	0.065706015	0.488018071	0.741031238	0.458154	0.669905665	0.884346637	0.655527898	0.311795552	0.74698176	0.065038744	0.321121723	0.210902042	0.237203662	0.183947839
0.265761722	0.545437362	0.011432786	0.102346545	0.335401957	0.120608591	0.246168807	0.517754565	0.582761698	0.9965873	0.544844533	0.175415907	0.936285033	0.979982354	0.777998807	0.435879016	0.705843798	0.943807738	0.209932501	0.314989925	0.70468061	0.992220672	0.77231503	0.70198738	0.554826967	0.219261274	0.484780331	0.625100871	0.595646139	0.607357328	0.181607461	0.149756393
0.50964357	0.018073909	0.033607296	0.813945515	0.668117646	0.34889388	0.306749278	0.843744888	0.870230012	0.48105194	0.606636332	0.122619833	0.856091448	0.198140346	0.228413676	0.978606081	0.208187341	0.990997881	0.919712955	0.143249575	0.204673162	0.443582415	0.152436616	0.892259038	0.215797822	0.844220113	0.337716431	0.170264962	0.157870414	0.451350367	0.339618119	0.609748457
